wcvp_id|ipni_id|family|taxon_name|authority|infra_rank|only_synonym_has_common_name
209737|768203-1|Rubiaceae|Uncaria acida|(W.Hunter) Roxb.||
209741|768207-1|Rubiaceae|Uncaria africana|G.Don||
209752|768208-1|Rubiaceae|Uncaria angolensis|(Havil.) Welw. ex Hutch. & Dalziel||Y
209758|768214-1|Rubiaceae|Uncaria bernaysii|F.Muell.||
209764|768220-1|Rubiaceae|Uncaria callophylla|Blume ex Korth.||
209769|768226-1|Rubiaceae|Uncaria cordata|(Lour.) Merr.||
209780|768231-1|Rubiaceae|Uncaria elliptica|R.Br. ex G.Don||
209796|60458896-2|Rubiaceae|Uncaria gambir|(W.Hunter) Roxb.||
209803|768250-1|Rubiaceae|Uncaria guianensis|(Aubl.) J.F.Gmel.||
209806|768253-1|Rubiaceae|Uncaria hirsuta|Havil.||
209807|768254-1|Rubiaceae|Uncaria homomalla|Miq.||
209822|768270-1|Rubiaceae|Uncaria lanosa|Wall.||
209832|890714-1|Rubiaceae|Uncaria lanosa f. setiloba|(Benth.) Ridsdale|f.|Y
209823|890707-1|Rubiaceae|Uncaria lanosa var. appendiculata|(Benth.) Ridsdale|var.|
209824|890708-1|Rubiaceae|Uncaria lanosa var. ferrea|(Blume) Ridsdale|var.|
209825|890709-1|Rubiaceae|Uncaria lanosa var. glabrata|(Blume) Ridsdale|var.|
209836|768273-1|Rubiaceae|Uncaria longiflora|(Poir.) Merr.||
209840|768275-1|Rubiaceae|Uncaria macrophylla|Wall.||
209857|768297-1|Rubiaceae|Uncaria rhynchophylla|(Miq.) Miq.||
209865|768303-1|Rubiaceae|Uncaria scandens|(Sm.) Wall.||
209870|768311-1|Rubiaceae|Uncaria sessilifructus|Roxb.||
209872|768314-1|Rubiaceae|Uncaria sinensis|(Oliv.) Havil.||
209877|768320-1|Rubiaceae|Uncaria talbotii|Wernham||
209879|768322-1|Rubiaceae|Uncaria tomentosa|(Willd. ex Schult.) DC.||
211031|769430-1|Rubiaceae|Urophyllum arboreum|(Reinw. ex Blume) Korth.||
211084|769484-1|Rubiaceae|Urophyllum glabrum|Jack ex Wall.||
211090|769490-1|Rubiaceae|Urophyllum griffithianum|(Wight) Hook.f.||
211094|769495-1|Rubiaceae|Urophyllum hirsutum|(Wight) Hook.f.||
211188|769590-1|Rubiaceae|Urophyllum villosum|Wall.||
339732|77067582-1|Rubiaceae|Vangueria agrestis|(Schweinf. ex Hiern) Lantz||
211635|769845-1|Rubiaceae|Vangueria apiculata|K.Schum.||
211660|769721-1|Rubiaceae|Vangueria cyanescens|Robyns||
211673|769733-1|Rubiaceae|Vangueria esculenta|S.Moore||
340040|77177188-1|Rubiaceae|Vangueria ferruginea|(Welw.) ined.||Y
211683|769741-1|Rubiaceae|Vangueria infausta|Burch.||
211685|77169958-1|Rubiaceae|Vangueria infausta subsp. infausta||subsp.|
211686|920389-1|Rubiaceae|Vangueria infausta subsp. rotundata|(Robyns) Verdc.|subsp.|
211684|920388-1|Rubiaceae|Vangueria infausta var. campanulata|(Robyns) Verdc.|var.|Y
211695|769749-1|Rubiaceae|Vangueria lasiantha|(Sond.) Sond.||
211698|769752-1|Rubiaceae|Vangueria latifolia|(Sond.) Sond.||
211710|769765-1|Rubiaceae|Vangueria macrocalyx|Sond.||Y
211711|769766-1|Rubiaceae|Vangueria madagascariensis|J.F.Gmel.||
211713|77169570-1|Rubiaceae|Vangueria madagascariensis var. madagascariensis||var.|Y
211735|769783-1|Rubiaceae|Vangueria proschii|Briq.||Y
211737|769785-1|Rubiaceae|Vangueria pygmaea|Schltr.||
339766|77067614-1|Rubiaceae|Vangueria schumanniana subsp. mucronulata|(Robyns) ined.|subsp.|Y
211775|769814-1|Rubiaceae|Vangueria venosa|(Hochst.) Sond.||Y
339984|77176866-1|Rubiaceae|Vangueria vestita|(Robyns) ined.||Y
211779|769855-1|Rubiaceae|Vangueria volkensii|K.Schum.||
211813|769828-1|Rubiaceae|Vangueriopsis lanciflora|(Hiern) Robyns||
213238|770274-1|Rubiaceae|Virectaria major|(K.Schum.) Verdc.||
213243|770275-1|Rubiaceae|Virectaria multiflora|(Sm.) Bremek.||
214231|770293-1|Rubiaceae|Warszewiczia coccinea|(Vahl) Klotzsch||
214403|770426-1|Rubiaceae|Wendlandia bicuspidata|Wight & Arn.||
214433|770452-1|Rubiaceae|Wendlandia glabrata|DC.||
214443|770458-1|Rubiaceae|Wendlandia heynei|(Schult.) Santapau & Merchant||
214483|770490-1|Rubiaceae|Wendlandia paniculata|(Roxb.) DC.||
214489|770492-1|Rubiaceae|Wendlandia pendula|(Wall.) DC.||
214497|770499-1|Rubiaceae|Wendlandia puberula|DC.||
214526|770520-1|Rubiaceae|Wendlandia thyrsoidea|(Roth) Steud.||
214528|770521-1|Rubiaceae|Wendlandia tinctoria|(Roxb.) DC.||
214545|770525-1|Rubiaceae|Wendlandia uvariifolia|Hance||
